대조동,96198 ,115740 ,59286 ,119379 ,127126 ,108110 ,102687 ,118452 ,81901 
응암1동,90927 ,95557 ,81112 ,99800 ,116429 ,65643 ,86517 ,114245 ,56745 
응암2동,113164 ,112397 ,114237 ,90782 ,87781 ,92925 ,97760 ,105170 ,83487 
응암3동,85279 ,99456 ,51254 ,85871 ,103424 ,48131 ,87759 ,107019 ,48079 
역촌동,83148 ,97984 ,58061 ,81046 ,91025 ,62069 ,84301 ,100446 ,53613 
신사1동,96481 ,88155 ,125621 ,80599 ,84368 ,73514 ,92058 ,105408 ,66928 
신사2동,71865 ,79536 ,65047 ,87702 ,82622 ,95784 ,70003 ,80372 ,47969 
증산동,70242 ,75610 ,59146 ,91602 ,102552 ,40502 ,83820 ,96095 ,57685 
수색동,79400 ,93747 ,50705 ,75090 ,92054 ,53885 ,53642 ,70878 ,28570 
진관동,123696 ,141107 ,98740 ,112192 ,116545 ,105998 ,119408 ,136204 ,99835 
서대문구,113214 ,130409 ,85024 ,104726 ,126994 ,72976 ,104298 ,126958 ,74020 
천연동,108122 ,126880 ,68730 ,97292 ,127557 ,59820 ,106860 ,127373 ,67618 
북아현동,111447 ,121181 ,94412 ,93751 ,104061 ,73132 ,127408 ,147795 ,94612 
충현동,125225 ,120569 ,133057 ,97129 ,110312 ,81052 ,94274 ,118299 ,64968 
신촌동,161372 ,224727 ,93737 ,137835 ,185528 ,90143 ,127515 ,176373 ,80473 
연희동,104470 ,112806 ,94639 ,93449 ,107496 ,77915 ,92429 ,93446 ,91363 
홍제1동,88872 ,117383 ,40403 ,128742 ,134221 ,102033 ,110784 ,147974 ,59395 
홍제3동,108112 ,118282 ,82685 ,96341 ,108688 ,37078 ,96144 ,110924 ,52165 
홍제2동,114183 ,178528 ,63626 ,125928 ,173398 ,49975 ,92230 ,112292 ,70094 
홍은1동,72955 ,84184 ,45817 ,64454 ,73979 ,55309 ,74121 ,84011 ,62355 
홍은2동,98633 ,114069 ,60637 ,81259 ,98888 ,57334 ,80649 ,98912 ,52804 
