사당4동,"92,213","135,591","42,161","110,322","120,821","70,425","113,571","139,441","61,833"
사당5동,"69,164","77,625","53,934","80,162","71,245","100,970","71,493","80,140","45,552"
대방동,"83,265","117,053","52,644","74,082","93,826","57,159","106,576","136,575","42,580"
신대방1동,"79,183","92,882","68,908","91,445","109,374","48,865","121,040","103,013","151,547"
신대방2동,"83,778","109,570","42,815","101,244","147,157","55,330","95,100","117,311","76,220"
관악구,"89,527","113,812","55,529","97,164","121,802","55,629","98,805","121,236","63,477"
보라매동,"88,596","110,100","60,766","90,092","104,332","51,442","75,739","104,871","43,180"
청림동,,,"47,730",,"59,155",,"82,826","81,876","83,354"
성현동,"62,763","70,129","50,486",,"92,624",,"73,020","77,463","66,725"
행운동,"92,112","118,660","55,785","92,605","102,945","64,685","89,095","117,112","59,076"
낙성대동,"94,450","127,862","53,613","114,491","146,316","48,395","120,121","146,754","81,195"
청룡동,"92,950","105,045","77,830","118,912","157,756","60,646","138,043","158,635","78,840"
은천동,"84,789","111,000","37,610","103,314","125,700","33,672","101,489","128,256","52,612"
중앙동,"86,840","103,937","55,276","103,641","127,230","63,541","94,862","124,723","52,706"
인헌동,"112,221","168,026","50,215","118,242","140,794","65,621","120,721","140,848","46,253"
남현동,,,"79,007","108,480","126,212","86,807","109,342","131,096","85,611"
서원동,"115,345","149,963","84,188","105,478","161,730","73,333","124,026","166,866","94,714"
신원동,"104,283","126,553","47,371","87,605","117,953","33,654","106,183","121,397","45,327"
서림동,"83,419","103,142","43,972","92,074","104,027","70,558","68,574","82,437","45,006"
신사동,"93,692","119,377","42,321","72,683","98,741","36,202","81,762","103,895","51,882"
신림동,"125,254","157,209","80,516","119,811","154,066","76,212","117,855","134,174","86,701"
난향동,,,"47,822",,,"50,694","125,173","158,961","86,558"
조원동,"59,433","80,000","34,459","86,523","106,308","49,997","73,288","84,983","46,340"
대학동,"96,919","115,818","56,898","95,300","122,762","44,954","84,018","108,620","51,508"
삼성동,"35,161","39,363","29,278",,"82,609",,"68,934","90,408","36,722"
미성동,"70,247","85,308","36,361","68,094","97,806","42,838","90,179","117,288","48,008"
난곡동,"77,543","104,390","35,782","89,174","106,069","49,752","74,054","90,811","43,332"
서초구,"105,799","136,994","78,728","103,093","126,237","82,824","116,732","146,216","91,960"
서초1동,"115,134","163,983","75,258","87,952","128,290","55,085","95,193","128,515","65,572"
서초2동,"139,181","195,640","102,360","109,921","147,364","91,488","139,151","193,891","111,467"
서초3동,"89,941","109,324","69,493","106,645","125,353","92,818","114,412","143,721","90,965"
서초4동,"141,521","216,328","94,194","118,482","159,988","99,616","106,411","131,203","89,883"
잠원동,"99,352","129,624","81,693","115,258","129,378","104,583","122,408","138,605","110,711"
반포본동,"162,021","191,079","132,963",,"153,403",,,"136,751",
반포1동,"128,718","152,953","84,908","148,516","148,458","148,583","147,360","168,454","130,257"
반포2동,"267,347","378,443","193,283",,,"141,866","242,072","310,547","179,822"
반포3동,"120,541","168,730","89,218","140,089","149,375","129,374","165,314","264,895","127,971"
반포4동,"125,003","173,873","100,569","101,955","143,534","83,661","144,322","297,122","101,280"
방배본동,"94,225","126,583","54,561","95,029","118,203","57,370","107,656","128,623","76,861"
방배1동,"82,732","104,977","65,827","106,347","151,350","56,151","98,495","131,013","70,370"
방배2동,"80,460","96,319","61,297","91,620","98,063","79,346","122,225","152,503","91,947"
방배3동,"76,885","93,921","51,331","96,306","122,733","56,667","71,983","75,896","65,461"
방배4동,"86,528","101,020","70,146","85,734","105,038","59,775","113,178","133,372","85,251"
양재1동,"105,489","140,060","72,154","102,020","133,640","70,401","118,600","141,987","95,213"
양재2동,"69,863","94,613","52,299","76,621","97,652","59,457","78,987","107,321","56,873"
내곡동,,"96,297",,,"123,139",,"105,490","121,120","66,417"
강남구,"119,074","152,932","87,624","124,487","160,939","98,524","127,807","161,553","103,703"
신사동,"140,300","187,291","100,670","111,441","164,155","88,411","133,122","203,204","86,067"
논현1동,"111,967","146,010","80,078","113,293","159,811","78,933","126,036","156,528","101,853"
논현2동,"91,662","116,750","72,291","102,081","128,340","83,881","108,530","144,376","88,121"
압구정동,"110,190","168,957","71,598","152,849","228,772","90,086","126,898","178,581","89,510"
청담동,"127,563","171,864","87,620","118,482","152,328","104,861","119,193","156,320","100,211"
삼성1동,"107,187","137,483","88,597","130,723","164,930","106,968","157,813","160,816","156,023"
삼성2동,"111,258","142,256","77,376","133,526","168,542","108,723","142,183","173,215","119,696"
대치1동,"162,101","180,678","109,467","185,380","247,876","148,618","156,337","249,731","105,748"
대치2동,"116,500","137,807","89,866","106,682","121,227","96,590","138,614","185,693","108,151"
대치4동,"129,401","176,342","77,044","138,281","171,487","103,159","136,382","160,510","114,110"
역삼1동,"128,425","156,949","105,220","137,875","164,925","117,252","140,715","162,651","126,317"
역삼2동,"136,557","184,142","83,533","128,393","162,245","108,794","150,673","179,305","117,269"
도곡1동,"164,351","212,502","103,529","122,463","142,213","94,249","124,215","158,411","93,682"
도곡2동,"137,627","130,637","143,982","154,900","160,622","149,656","125,730","170,968","100,283"
개포1동,,"77,487",,,"126,274",,,"73,611",
개포2동,"91,564","112,068","61,947","128,538","164,932","40,154","90,360","112,565","60,753"
개포4동,"64,177","77,748","53,738","60,183","89,923","45,932","65,187","80,465","43,169"
세곡동,,,,"113,860","153,275","86,892","110,542","152,192","74,099"
일원본동,,,,,"250,258",,"119,521","170,525","85,518"
일원1동,"88,291","88,798","86,454","102,032","115,867","52,225","101,076","118,300","72,974"
일원2동,,,,,,"74,998","98,287","149,541","77,785"
수서동,,,,,,"143,553","125,553","186,084","115,465"
송파구,"94,497","120,875","66,843","95,140","121,999","68,781","106,669","129,242","79,789"
풍납1동,,"116,268",,"105,790","84,663","145,402","78,278","91,039","39,995"
풍납2동,"86,604","106,849","44,556","65,182","90,702","42,852","74,419","91,474","48,268"
거여1동,"77,737","93,494","40,493","51,885","62,201","34,349","77,661","96,162","31,409"
거여2동,"64,828","92,291","47,252","79,681","112,196","45,254","94,239","102,183","81,529"
마천1동,"61,930","74,653","42,847","55,946","66,395","24,598","80,503","88,668","34,775"
마천2동,"64,400","89,358","27,696","68,433","87,882","38,042","66,210","79,422","34,124"
방이1동,"83,757","110,683","55,708","81,521","119,300","52,377","80,854","109,800","54,224"
방이2동,"93,216","124,694","55,837","91,420","128,346","49,991","95,203","124,374","56,676"
오륜동,,"315,429",,"236,244","325,994","168,932","210,943","257,910","130,430"
오금동,"62,428","87,173","36,799","79,493","92,455","64,467","83,177","93,711","67,652"
송파1동,"73,873","94,366","48,433","81,977","109,233","56,119","82,918","105,032","54,828"
송파2동,"74,248","95,515","50,854","97,084","127,557","55,530","89,384","115,228","48,772"
석촌동,"85,283","107,417","56,906","90,110","113,318","54,717","94,838","109,051","60,996"
삼전동,"88,382","109,938","57,982","89,101","118,205","58,012","94,331","109,652","54,610"
가락본동,"84,667","118,353","49,959","84,121","115,916","54,312","93,584","109,227","81,603"
가락1동,,"54,274",,"43,764","33,278","91,353","80,749","59,889","139,155"
가락2동,"79,394","104,456","46,312","72,659","102,803","47,899","78,865","98,166","49,310"
문정1동,"72,793","86,486","50,169","68,646","86,756","43,637","96,250","103,583","81,126"
문정2동,"85,146","180,911","77,275","114,578","227,941","85,740","127,811","233,478","88,581"
장지동,"90,877","123,154","50,106","100,401","126,048","64,495","78,003","91,754","63,271"
위례동,,,,"215,278","325,130","114,580","221,604","275,544","113,724"
잠실본동,"107,646","149,521","54,351","107,404","146,458","62,074","105,609","134,204","68,654"
잠실2동,"270,018","491,012","177,937","297,996","564,248","176,972","249,325","368,169","193,865"
잠실3동,"234,261","301,106","202,804","173,914","306,242","127,211","169,316","286,592","127,431"
잠실4동,"248,207","385,101","152,381",,,"153,077","232,346","364,540","114,841"
잠실6동,"118,705","163,989","100,915","110,042","220,864","82,337","159,435","276,536","109,249"
잠실7동,,,,,,,,"158,676",
강동구,"85,288","108,744","52,421","83,302","106,360","53,611","87,539","106,293","57,549"
강일동,"103,534","198,015","59,442","101,267","209,951","68,190","147,843","278,214","79,226"
상일동,"69,891","73,740","59,627","62,602","78,006","44,397","73,866","81,857","57,159"
명일1동,"110,580","142,335","48,204","84,827","104,705","55,009","91,176","106,703","51,249"
명일2동,"83,175","130,007","50,393","75,058","118,499","43,201","72,413","97,650","51,381"
고덕1동,"55,735","56,764","54,362","53,017","72,602","39,028","71,485","65,833","81,174"
고덕2동,"72,944","83,981","50,869","67,217","74,417","39,856","88,139","102,289","52,767"
암사1동,"77,634","90,708","46,668","72,486","96,577","42,955","98,238","125,743","44,115"
암사2동,"78,480","87,802","70,005","78,783","118,461","39,104","86,610","109,202","46,446"
암사3동,"123,655","178,321","77,399","116,099","157,124","68,237","96,430","95,201","97,220"
천호1동,"64,866","79,740","36,685","76,807","93,137","44,145","73,602","99,642","37,147"
천호2동,"93,526","121,820","59,572","88,821","108,304","60,814","76,419","87,182","61,913"
천호3동,"95,316","121,307","67,921","103,259","133,655","71,693","103,483","119,238","71,973"
성내1동,"68,476","83,555","48,488","61,492","86,637","40,173","72,921","96,463","45,548"
성내2동,"86,776","103,862","56,402","95,947","102,767","75,912","99,081","115,232","60,172"
성내3동,"91,536","125,313","44,119","89,853","119,866","50,502","81,856","101,254","52,758"
길동,"87,950","110,465","43,682","88,803","108,907","56,092","96,302","108,313","72,065"
둔촌1동,,,"47,152",,,"42,958",,,
둔촌2동,"65,950","83,184","43,157","73,409","86,268","58,169","72,690","92,677","43,619"
